Property Name,Floorplan,Unit,Floor,Bedrooms,Bathrooms,Partial Bathrooms,SF,Available On,Deposit,Term,Est AMI Level,Last Asking Rent,Asking Rent PSF,Last Effective Rent,Effective Rent PSF,On Market Date,Off Market Date,Days on Market,Days Vacant
Arboretum at Barber Station,1B - One Bedroom,2-203,2,1,1,,795,12/10/2024,500,,80%,1655,2.08,1517,1.91,2024-11-19,2024-12-27,39,18
Arboretum at Barber Station,1B - One Bedroom,2-203,2,1,1,,795,2/2/2026,500,,80%,1640,2.06,1640,2.06,2025-11-18,2025-12-20,33,0
Arboretum at Barber Station,One Bedroom,2-303,3,1,1,,795,3/23/2025,500,,80%,1650,2.08,1459,1.84,2025-02-13,2025-03-11,27,0
Arboretum at Barber Station,One Bedroom,3-201,2,1,1,,795,8/26/2024,500,,80%,1660,2.09,1522,1.91,2024-07-16,2025-01-10,179,138
Arboretum at Barber Station,1B - One Bedroom,1-503,5,1,1,,795,8/9/2023,300,,80%,1804,2.27,1762,2.22,,2023-07-25,,
Arboretum at Barber Station,1B - One Bedroom,1-503,5,1,1,,795,10/24/2025,500,,80%,1670,2.1,1670,2.1,2025-08-17,2025-09-20,35,0
Arboretum at Barber Station,1B - One Bedroom,2-205,2,1,1,,795,4/21/2025,500,,80%,1675,2.11,1546,1.94,2025-03-14,2025-07-18,127,89
Arboretum at Barber Station,One Bedroom,1-304,3,1,1,,795,3/14/2025,500,,80%,1675,2.11,1482,1.86,2025-02-05,2025-03-12,36,0
Arboretum at Barber Station,1B - One Bedroom,2-405,4,1,1,,795,1/14/2024,500,,80%,1786,2.25,1580,1.99,2023-12-05,2023-12-12,8,0
Arboretum at Barber Station,1B - One Bedroom,2-405,4,1,1,,795,10/25/2025,500,,80%,1595,2.01,1411,1.77,2025-09-06,2025-10-01,26,0
Arboretum at Barber Station,1B - One Bedroom,2-405,4,1,1,,795,8/12/2026,500,,80%,1695,2.13,1695,2.13,2026-05-15,2026-05-17,3,0
Arboretum at Barber Station,One Bedroom,1-411,4,1,1,,795,4/10/2024,500,,80%,1625,2.04,1437,1.81,2024-01-24,2024-03-20,57,0
Arboretum at Barber Station,One Bedroom,1-411,4,1,1,,795,3/8/2025,500,,80%,1700,2.14,1504,1.89,2025-03-08,2025-03-09,2,2
Arboretum at Barber Station,1B - One Bedroom,1-217,2,1,1,,795,10/11/2023,300,,80%,1789,2.25,1640,2.06,2023-07-25,2023-09-14,52,0
Arboretum at Barber Station,1B - One Bedroom,1-217,2,1,1,,795,11/1/2025,500,,80%,1590,2,1406,1.77,2025-08-17,2025-09-28,43,0
Arboretum at Barber Station,1B - One Bedroom,1-217,2,1,1,,795,5/10/2026,500,,80%,1705,2.14,1705,2.14,2026-04-29,2026-05-05,7,0
Arboretum at Barber Station,1B - One Bedroom,1-211,2,1,1,,795,6/11/2024,500,,120%,1575,1.98,1393,1.75,2024-03-27,2024-03-28,2,0
Arboretum at Barber Station,1B - One Bedroom,1-211,2,1,1,,795,1/28/2026,500,,120%,1720,2.16,1588,2,2025-12-20,2026-02-18,61,22
Arboretum at Barber Station,1B - One Bedroom,2-517,5,1,1,,795,6/27/2026,500,,120%,1720,2.16,1720,2.16,2026-04-24,2026-05-02,9,0
Arboretum at Barber Station,One Bedroom,1-504,5,1,1,,795,4/11/2025,500,,120%,1725,2.17,1683,2.12,2025-03-15,2025-05-16,63,36
Arboretum at Barber Station,1B - One Bedroom,2-403,4,1,1,,795,11/26/2025,500,,120%,1725,2.17,1526,1.92,2025-10-23,2026-01-02,72,38
Arboretum at Barber Station,One Bedroom,1-203,2,1,1,,795,7/21/2024,500,,120%,1750,2.2,1750,2.2,2024-05-24,2024-07-08,46,0
Arboretum at Barber Station,One Bedroom,2-315,3,1,1,,795,11/21/2023,300,,120%,1761,2.22,1558,1.96,2023-11-09,2023-11-10,2,0
Arboretum at Barber Station,1B - One Bedroom,1-517,5,1,1,,795,9/22/2025,500,,120%,1770,2.23,1566,1.97,2025-07-22,2025-07-28,7,0
Arboretum at Barber Station,One Bedroom,1-303,3,1,1,,795,6/25/2024,500,,120%,1800,2.26,1800,2.26,2024-01-10,2024-04-11,93,0
Arboretum at Barber Station,One Bedroom,2-515,5,1,1,,795,1/15/2024,500,,120%,1851,2.33,1637,2.06,2023-12-13,2024-01-10,29,0
Arboretum at Barber Station,One Bedroom,1-417,4,1,1,,795,8/24/2023,300,,120%,1855,2.33,1855,2.33,2023-07-27,2023-09-03,39,11
Arboretum at Barber Station,1B - One Bedroom,2-417,4,1,1,,795,4/30/2024,500,,120%,1550,1.95,1550,1.95,2024-02-18,2024-03-02,14,0
Arboretum at Barber Station,1B - One Bedroom,2-417,4,1,1,,795,7/17/2026,500,,120%,1935,2.43,1935,2.43,2026-07-11,2026-07-12,2,0
Arboretum at Barber Station,One Bedroom,1-210,2,1,1,,976,3/31/2025,500,,120%,1870,1.92,1654,1.69,2025-02-07,2025-03-11,33,0
Arboretum at Barber Station,1C - One Bedroom,1-410,4,1,1,,976,1/4/2024,500,,120%,1860,1.91,1645,1.69,2023-10-19,2024-01-16,90,13
Arboretum at Barber Station,1C - One Bedroom,1-410,4,1,1,,976,7/23/2026,500,,120%,2110,2.16,2110,2.16,2026-06-16,2026-06-17,2,0
Arboretum at Barber Station,Two Bedroom,2-410,4,2,1,,976,10/21/2023,500,,80%,1600,1.64,1415,1.45,2023-10-12,2024-01-19,100,91
Arboretum at Barber Station,2A - Two Bedroom,2-412,4,2,1,,976,7/28/2025,500,,80%,1650,1.69,1459,1.49,2025-06-15,2025-09-25,103,60
Arboretum at Barber Station,Two Bedroom,1-208,2,2,1,,976,10/8/2023,500,,80%,1517,1.55,1342,1.38,2023-10-05,2024-01-13,101,98
Arboretum at Barber Station,Two Bedroom,1-208,2,2,1,,976,2/25/2025,500,,80%,1799,1.84,1799,1.84,2025-01-30,2025-04-16,77,51
Arboretum at Barber Station,Two Bedroom,2-212,2,2,1,,976,8/29/2023,,,80%,2006,2.06,2006,2.06,2023-08-29,2023-08-30,2,2
Arboretum at Barber Station,Two Bedroom,2-212,2,2,1,,976,4/1/2024,500,,80%,1750,1.79,1548,1.59,2024-02-22,2024-02-24,3,0
Arboretum at Barber Station,Two Bedroom,2-212,2,2,1,,976,6/11/2024,500,,80%,1800,1.84,1800,1.84,2024-06-11,2024-06-18,8,8
Arboretum at Barber Station,Two Bedroom,2-210,2,2,1,,976,10/1/2023,500,,80%,1656,1.7,1465,1.5,2023-09-13,2024-02-10,151,133
Arboretum at Barber Station,Two Bedroom,2-210,2,2,1,,976,3/30/2025,500,,80%,1800,1.84,1800,1.84,2025-03-20,2025-05-07,49,39
Arboretum at Barber Station,2A - Two Bedroom,1-508,5,2,1,,976,5/18/2024,500,,80%,1900,1.95,1681,1.72,2024-03-22,2024-03-29,8,0
Arboretum at Barber Station,2A - Two Bedroom,1-508,5,2,1,,976,2/24/2026,500,,80%,1820,1.86,1610,1.65,2026-01-17,2026-03-03,46,8
Arboretum at Barber Station,Two Bedroom,1-308,3,2,1,,976,10/31/2024,500,,80%,1880,1.93,1567,1.61,2024-09-21,2025-01-26,128,88
Arboretum at Barber Station,2A - Two Bedroom,2-310,3,2,1,,976,8/10/2023,300,,80%,2035,2.09,1993,2.04,2023-07-13,2023-07-27,15,0
Arboretum at Barber Station,2A - Two Bedroom,2-310,3,2,1,,976,7/20/2025,500,,80%,1895,1.94,1749,1.79,2025-06-09,2025-07-07,29,0
Arboretum at Barber Station,Two Bedroom,2-512,5,2,1,,976,1/17/2025,500,,120%,1950,2,1788,1.83,2024-11-09,2024-12-13,35,0
Arboretum at Barber Station,Two Bedroom,1-312,3,2,2,,1053,3/6/2024,500,,80%,1761,1.67,1558,1.48,2023-12-26,2024-02-05,42,0
Arboretum at Barber Station,2B - Two Bedroom,2-313,3,2,2,,1053,9/2/2023,300,,80%,2099,1.99,1924,1.83,2023-06-26,2023-09-14,81,13
Arboretum at Barber Station,2B - Two Bedroom,2-313,3,2,2,,1053,11/5/2025,500,,80%,1770,1.68,1566,1.49,2025-09-11,2025-09-16,6,0
Arboretum at Barber Station,2B - Two Bedroom,1-205,2,2,2,,1053,9/18/2023,300,,80%,2211,2.1,2161,2.05,2023-07-22,2023-08-14,24,0
Arboretum at Barber Station,2B - Two Bedroom,1-205,2,2,2,,1053,12/28/2024,500,,80%,2020,1.92,1852,1.76,2024-10-08,2024-11-22,46,0
Arboretum at Barber Station,2B - Two Bedroom,1-205,2,2,2,,1053,10/11/2025,500,,80%,1790,1.7,1583,1.5,2025-09-06,2025-09-18,13,0
Arboretum at Barber Station,2B - Two Bedroom,2-408,4,2,2,,1053,12/22/2023,500,,80%,1764,1.68,1560,1.48,2023-11-08,2024-01-30,84,40
Arboretum at Barber Station,2B - Two Bedroom,2-408,4,2,2,,1053,2/11/2025,500,,80%,1945,1.85,1621,1.54,2025-01-03,2025-01-30,28,0
Arboretum at Barber Station,2B - Two Bedroom,2-408,4,2,2,,1053,11/5/2025,500,,80%,1795,1.7,1588,1.51,2025-09-26,2025-10-01,6,0
Arboretum at Barber Station,2B - Two Bedroom,1-315,3,2,2,,1053,11/11/2025,500,,80%,1795,1.7,1588,1.51,2025-05-15,2025-09-26,135,0
Arboretum at Barber Station,2B - Two Bedroom,2-214,2,2,2,,1053,9/13/2024,500,,80%,1895,1.8,1853,1.76,2024-08-04,2024-08-24,21,0
Arboretum at Barber Station,2B - Two Bedroom,2-214,2,2,2,,1053,9/22/2025,500,,80%,1795,1.7,1588,1.51,2025-08-01,2025-10-12,73,21
Arboretum at Barber Station,2B - Two Bedroom,2-314,3,2,2,,1053,12/1/2025,500,,80%,1800,1.71,1592,1.51,2025-10-18,2025-11-05,19,0
Arboretum at Barber Station,2B - Two Bedroom,2-213,2,2,2,,1053,12/28/2025,500,,80%,1815,1.72,1675,1.59,2025-11-15,2025-11-23,9,0
Arboretum at Barber Station,Two Bedroom,2-206,2,2,2,,1053,9/21/2023,500,,80%,1825,1.73,1614,1.53,2023-07-09,2023-12-07,152,78
Arboretum at Barber Station,2B - Two Bedroom,3-206,2,2,2,,1053,9/30/2023,500,,80%,1682,1.6,1488,1.41,2023-09-19,2024-01-08,112,101
Arboretum at Barber Station,2B - Two Bedroom,3-206,2,2,2,,1053,9/7/2025,500,,80%,1825,1.73,1614,1.53,2025-07-23,2025-10-24,94,48
Arboretum at Barber Station,2B - Two Bedroom,1-212,2,2,2,,1053,10/11/2023,300,,80%,2209,2.1,2025,1.92,2023-07-27,2023-09-14,50,0
Arboretum at Barber Station,2B - Two Bedroom,1-212,2,2,2,,1053,1/11/2026,500,,80%,1830,1.74,1830,1.74,2025-08-17,2025-11-22,98,0
Arboretum at Barber Station,Two Bedroom,2-506,5,2,2,,1053,2/27/2024,500,,80%,1839,1.75,1627,1.55,2023-12-21,2024-02-02,44,0
Arboretum at Barber Station,2B - Two Bedroom,2-516,5,2,2,,1053,1/12/2026,500,,80%,1860,1.77,1860,1.77,2025-11-20,2025-11-22,3,0
Arboretum at Barber Station,2B - Two Bedroom,2-413,4,2,2,,1053,11/30/2023,300,,80%,1875,1.78,1658,1.57,2023-09-19,2023-11-08,51,0
Arboretum at Barber Station,2B - Two Bedroom,2-413,4,2,2,,1053,3/21/2026,500,,80%,1865,1.77,1650,1.57,2026-01-28,2026-03-06,38,0
Arboretum at Barber Station,2B - Two Bedroom,2-306,3,2,2,,1053,2/26/2024,500,,80%,1739,1.65,1538,1.46,2023-12-19,2024-02-08,52,0
Arboretum at Barber Station,2B - Two Bedroom,2-306,3,2,2,,1053,4/7/2026,500,,80%,1865,1.77,1650,1.57,2026-02-13,2026-03-09,25,0
Arboretum at Barber Station,2B - Two Bedroom,2-416,4,2,2,,1053,10/17/2024,500,,80%,1975,1.88,1810,1.72,2024-09-26,2024-12-01,67,46
Arboretum at Barber Station,2B - Two Bedroom,2-416,4,2,2,,1053,1/12/2026,500,,80%,1870,1.78,1726,1.64,2025-10-09,2025-12-04,57,0
Arboretum at Barber Station,Two Bedroom,3-202,2,2,2,,1053,1/21/2025,500,,80%,1885,1.79,1571,1.49,2024-12-17,2025-01-28,43,8
Arboretum at Barber Station,2B - Two Bedroom,2-216,2,2,2,,1053,6/12/2024,500,,80%,1714,1.63,1714,1.63,2023-11-05,2024-04-10,158,0
Arboretum at Barber Station,2B - Two Bedroom,2-216,2,2,2,,1053,5/1/2026,500,,80%,1890,1.79,1890,1.79,2026-03-23,2026-03-26,4,0
Arboretum at Barber Station,2B - Two Bedroom,2-316,3,2,2,,1053,6/12/2024,500,,80%,1900,1.8,1900,1.8,2024-03-30,2024-05-31,63,0
Arboretum at Barber Station,2B - Two Bedroom,2-316,3,2,2,,1053,8/22/2025,500,,80%,1900,1.8,1754,1.67,2025-07-11,2025-07-21,11,0
Arboretum at Barber Station,2B - Two Bedroom,1-405,4,2,2,,1053,5/27/2024,500,,80%,1950,1.85,1950,1.85,2024-04-11,2024-04-13,3,0
Arboretum at Barber Station,2B - Two Bedroom,1-405,4,2,2,,1053,6/8/2026,500,,80%,1900,1.8,1817,1.73,2026-04-05,2026-04-19,15,0
Arboretum at Barber Station,Two Bedroom,1-406,4,2,2,,1053,12/12/2023,500,,80%,1900,1.8,1681,1.6,2023-11-08,2023-12-03,26,0
Arboretum at Barber Station,2B - Two Bedroom,1-415,4,2,2,,1053,6/12/2026,500,,80%,1900,1.8,1900,1.8,2026-04-22,2026-04-26,5,0
Arboretum at Barber Station,Two Bedroom,1-514,5,2,2,,1053,12/11/2023,500,,80%,1864,1.77,1649,1.57,2023-09-20,2024-02-07,141,59
Arboretum at Barber Station,Two Bedroom,1-514,5,2,2,,1053,6/8/2025,500,,80%,1900,1.8,1681,1.6,2025-03-05,2025-03-18,14,0
Arboretum at Barber Station,2B - Two Bedroom,2-208,2,2,2,,1053,2/18/2024,500,,80%,1825,1.73,1614,1.53,2024-01-06,2024-02-08,34,0
Arboretum at Barber Station,2B - Two Bedroom,2-208,2,2,2,,1053,3/3/2025,500,,80%,1915,1.82,1694,1.61,2025-02-21,2025-03-21,29,19
Arboretum at Barber Station,2B - Two Bedroom,2-208,2,2,2,,1053,12/22/2025,500,,80%,1905,1.81,1905,1.81,2025-11-27,2025-12-21,25,0
Arboretum at Barber Station,2B - Two Bedroom,1-414,4,2,2,,1053,7/31/2026,500,,80%,1920,1.82,1920,1.82,2026-04-28,2026-04-29,2,0
Arboretum at Barber Station,Two Bedroom,2-307,3,2,2,,1053,4/11/2025,500,,80%,1920,1.82,1698,1.61,2025-02-28,2025-03-08,9,0
Arboretum at Barber Station,2B - Two Bedroom,1-314,3,2,2,,1053,9/29/2023,300,,80%,2190,2.08,2148,2.04,,2023-07-27,,
Arboretum at Barber Station,2B - Two Bedroom,1-314,3,2,2,,1053,12/27/2023,500,,80%,1850,1.76,1636,1.55,2023-12-05,2023-12-08,4,0
Arboretum at Barber Station,2B - Two Bedroom,1-314,3,2,2,,1053,6/30/2024,500,,80%,1850,1.76,1850,1.76,2024-04-19,2024-04-21,3,0
Arboretum at Barber Station,2B - Two Bedroom,1-314,3,2,2,,1053,7/7/2025,500,,80%,1925,1.83,1703,1.62,2025-06-02,2025-07-26,55,20
Arboretum at Barber Station,2B - Two Bedroom,2-406,4,2,2,,1053,3/12/2024,500,,120%,1875,1.78,1658,1.57,2024-02-02,2024-02-11,10,0
Arboretum at Barber Station,2B - Two Bedroom,2-406,4,2,2,,1053,6/24/2025,500,,120%,1925,1.83,1703,1.62,2025-05-13,2025-08-02,82,40
Arboretum at Barber Station,2B - Two Bedroom,2-406,4,2,2,,1053,1/20/2026,500,,120%,1935,1.84,1712,1.63,2025-12-16,2026-01-04,20,0
Arboretum at Barber Station,2B - Two Bedroom,2-514,5,2,2,,1053,9/11/2025,500,,120%,1950,1.85,1725,1.64,2025-03-22,2025-08-10,142,0
Arboretum at Barber Station,2B - Two Bedroom,2-507,5,2,2,,1053,12/7/2023,500,,120%,1850,1.76,1636,1.55,2023-10-10,2023-12-13,65,7
Arboretum at Barber Station,2B - Two Bedroom,2-507,5,2,2,,1053,5/1/2025,500,,120%,1970,1.87,1970,1.87,2024-12-20,2025-05-06,138,6
Arboretum at Barber Station,2B - Two Bedroom,2-507,5,2,2,,1053,6/3/2026,500,,120%,1960,1.86,1960,1.86,2026-04-30,2026-05-01,2,0
Arboretum at Barber Station,Two Bedroom,2-508,5,2,2,,1053,4/11/2025,500,,120%,1970,1.87,1743,1.66,2025-03-02,2025-03-14,13,0
Arboretum at Barber Station,Two Bedroom,1-512,5,2,2,,1053,5/13/2025,500,,120%,1995,1.89,1995,1.89,2025-03-26,2025-04-10,16,0
Arboretum at Barber Station,2B - Two Bedroom,1-505,5,2,2,,1053,12/10/2023,500,,120%,1914,1.82,1693,1.61,2023-10-03,2024-02-14,135,67
Arboretum at Barber Station,2B - Two Bedroom,1-505,5,2,2,,1053,6/26/2025,500,,120%,2000,1.9,1846,1.75,2025-06-07,2025-07-15,39,20
Arboretum at Barber Station,2B - Two Bedroom,1-505,5,2,2,,1053,2/26/2026,500,,120%,2025,1.92,1869,1.77,2026-01-15,2026-02-05,22,0
Arboretum at Barber Station,Two Bedroom,1-515,5,2,2,,1053,10/14/2024,500,,120%,2125,2.02,1880,1.79,2024-09-06,2024-10-15,40,2
Arboretum at Barber Station,2B - Two Bedroom,1-306,3,2,2,,1053,5/22/2024,500,,120%,1850,1.76,1850,1.76,2024-04-11,2024-04-13,3,0
Arboretum at Barber Station,2B - Two Bedroom,1-306,3,2,2,,1053,8/6/2025,500,,120%,1925,1.83,1703,1.62,2025-06-28,2025-08-11,45,6
Arboretum at Barber Station,2B - Two Bedroom,1-306,3,2,2,,1053,8/30/2026,500,,120%,2130,2.02,2130,2.02,2026-06-03,2026-06-10,8,0
Arboretum at Barber Station,Two Bedroom,2-308,3,2,2,,1053,10/18/2023,300,,120%,2145,2.04,2145,2.04,2023-08-12,2023-08-25,14,0
Arboretum at Barber Station,Two Bedroom,1-215,2,2,2,,1053,6/26/2023,300,,120%,2146,2.04,2146,2.04,,2023-07-08,,
Arboretum at Barber Station,2B - Two Bedroom,1-206,2,2,2,,1053,6/21/2023,300,,120%,2087,1.98,2087,1.98,,2023-07-05,,
Arboretum at Barber Station,2B - Two Bedroom,1-206,2,2,2,,1053,1/13/2024,500,,120%,1714,1.63,1516,1.44,2023-12-06,2024-01-28,54,16
Arboretum at Barber Station,2B - Two Bedroom,1-206,2,2,2,,1053,2/8/2025,500,,120%,1940,1.84,1940,1.84,2025-01-30,2025-02-02,4,0
Arboretum at Barber Station,2B - Two Bedroom,1-206,2,2,2,,1053,4/18/2026,500,,120%,1925,1.83,1777,1.69,2026-03-05,2026-03-14,10,0
Arboretum at Barber Station,2B - Two Bedroom,1-206,2,2,2,,1053,7/21/2026,500,,120%,2155,2.05,2155,2.05,2026-06-12,2026-06-13,2,0
Arboretum at Barber Station,2B - Two Bedroom,1-214,2,2,2,,1053,3/7/2024,500,,120%,1714,1.63,1516,1.44,2023-12-17,2024-01-31,46,0
Arboretum at Barber Station,2B - Two Bedroom,1-214,2,2,2,,1053,8/11/2026,500,,120%,2235,2.12,2235,2.12,2026-07-02,2026-07-11,10,0
Arboretum at Barber Station,2C - Two Bedroom,1-213,2,2,2,,1104,9/30/2023,300,,80%,1875,1.7,1658,1.5,2023-08-18,2023-11-08,83,40
Arboretum at Barber Station,2C - Two Bedroom,1-213,2,2,2,,1104,2/11/2025,500,,80%,1965,1.78,1638,1.48,2025-01-07,2025-01-18,12,0
Arboretum at Barber Station,2C - Two Bedroom,1-213,2,2,2,,1104,9/19/2025,500,,80%,1840,1.67,1628,1.47,2025-08-02,2025-09-28,58,10
Arboretum at Barber Station,2C - Two Bedroom,1-213,2,2,2,,1104,1/23/2026,500,,80%,1830,1.66,1619,1.47,2025-12-27,2026-03-09,73,46
Arboretum at Barber Station,2CA - 2 Bedroom ADA,2-411,4,2,2,,1104,12/9/2023,500,,80%,1794,1.63,1587,1.44,2023-11-28,2024-02-07,72,61
Arboretum at Barber Station,2CA - 2 Bedroom ADA,2-411,4,2,2,,1104,2/20/2025,500,,80%,1900,1.72,1900,1.72,2025-01-14,2025-02-13,31,0
Arboretum at Barber Station,2CA - 2 Bedroom ADA,2-411,4,2,2,,1104,12/13/2025,500,,80%,1885,1.71,1885,1.71,2025-10-31,2025-11-15,16,0
Arboretum at Barber Station,2CA - 2 Bedroom ADA,2-411,4,2,2,,1104,3/27/2026,500,,80%,1845,1.67,1703,1.54,2026-03-05,2026-03-19,15,0
Arboretum at Barber Station,2C - Two Bedroom,2-211,2,2,2,,1104,10/2/2023,500,,80%,1699,1.54,1503,1.36,2023-09-01,2023-12-23,114,83
Arboretum at Barber Station,2C - Two Bedroom,2-211,2,2,2,,1104,4/22/2026,500,,80%,1880,1.7,1663,1.51,2026-02-26,2026-03-09,12,0
Arboretum at Barber Station,2C - Two Bedroom,1-313,3,2,2,,1104,10/7/2023,300,,80%,1895,1.72,1676,1.52,2023-08-15,2023-11-08,86,33
Arboretum at Barber Station,2C - Two Bedroom,1-313,3,2,2,,1104,1/12/2025,500,,80%,1970,1.78,1642,1.49,2024-11-22,2025-01-24,64,13
Arboretum at Barber Station,2C - Two Bedroom,1-313,3,2,2,,1104,3/10/2026,500,,80%,1880,1.7,1663,1.51,2026-01-23,2026-03-07,44,0
Arboretum at Barber Station,2C - Two Bedroom,1-513,5,2,2,,1104,5/22/2024,500,,80%,2100,1.9,2100,1.9,2024-05-03,2024-05-10,8,0
Arboretum at Barber Station,2C - Two Bedroom,1-513,5,2,2,,1104,10/28/2024,500,,80%,2195,1.99,1942,1.76,2024-09-18,2024-10-01,14,0
Arboretum at Barber Station,2C - Two Bedroom,1-513,5,2,2,,1104,11/1/2025,500,,80%,1920,1.74,1698,1.54,2025-09-06,2025-09-17,12,0
Arboretum at Barber Station,2C - Two Bedroom,1-413,4,2,2,,1104,2/9/2025,500,,80%,1925,1.74,1925,1.74,2024-12-12,2025-02-13,64,5
Arboretum at Barber Station,2C - Two Bedroom,1-413,4,2,2,,1104,5/18/2026,500,,80%,1925,1.74,1842,1.67,2026-04-02,2026-04-07,6,0
Arboretum at Barber Station,Two Bedroom,2-209,2,2,2,,1104,5/27/2025,500,,120%,1950,1.77,1950,1.77,2025-04-17,2025-04-19,3,0
Arboretum at Barber Station,Two Bedroom,1-207,2,2,2,,1104,8/18/2023,300,,120%,1799,1.63,1591,1.44,,2023-11-18,,
Arboretum at Barber Station,Two Bedroom,1-207,2,2,2,,1104,4/11/2024,500,,120%,1975,1.79,1747,1.58,2024-03-23,2024-03-29,7,0
Arboretum at Barber Station,Two Bedroom,1-207,2,2,2,,1104,10/11/2024,500,,120%,2120,1.92,2120,1.92,2024-09-21,2024-09-26,6,0
Arboretum at Barber Station,Two Bedroom,1-207,2,2,2,,1104,3/9/2025,500,,120%,1965,1.78,1638,1.48,2025-02-13,2025-02-21,9,0
Arboretum at Barber Station,Two Bedroom,2-309,3,2,2,,1104,8/22/2023,300,,120%,1975,1.79,1975,1.79,,2023-10-23,,
Arboretum at Barber Station,2C - Two Bedroom,1-307,3,2,2,,1104,7/28/2025,500,,120%,1975,1.79,1747,1.58,2025-07-12,2025-07-30,19,3
Arboretum at Barber Station,2C - Two Bedroom,1-507,5,2,2,,1104,12/26/2024,500,,120%,2045,1.85,1875,1.7,2024-11-22,2025-01-07,47,13
Arboretum at Barber Station,2C - Two Bedroom,1-507,5,2,2,,1104,2/26/2026,500,,120%,1985,1.8,1832,1.66,2026-01-21,2026-03-24,63,27
Arboretum at Barber Station,2C - Two Bedroom,1-407,4,2,2,,1104,1/26/2024,500,,120%,1969,1.78,1742,1.58,2023-12-21,2024-01-26,37,1
Arboretum at Barber Station,2C - Two Bedroom,1-407,4,2,2,,1104,7/28/2025,500,,120%,2000,1.81,1769,1.6,2025-07-12,2025-07-26,15,0
Arboretum at Barber Station,Two Bedroom,2-409,4,2,2,,1104,11/11/2024,500,,120%,2045,1.85,2045,1.85,2024-10-02,2024-11-02,32,0
Arboretum at Barber Station,2C - Two Bedroom,2-511,5,2,2,,1104,7/17/2023,300,,120%,2292,2.08,2250,2.04,,2023-07-22,,
Arboretum at Barber Station,2C - Two Bedroom,2-511,5,2,2,,1104,7/6/2024,500,,120%,2025,1.83,2025,1.83,2024-04-25,2024-04-29,5,0
Arboretum at Barber Station,2C - Two Bedroom,2-511,5,2,2,,1104,8/16/2025,500,,120%,2000,1.81,1769,1.6,2025-07-03,2025-08-04,33,0
Arboretum at Barber Station,2C - Two Bedroom,2-511,5,2,2,,1104,9/2/2026,500,,120%,2275,2.06,2275,2.06,2026-07-01,2026-07-04,4,0
Arboretum at Barber Station,2F - Two Bedroom,2-519,5,2,2,,1190,8/29/2023,300,,120%,2628,2.21,2628,2.21,2023-08-29,2023-08-30,2,2
Arboretum at Barber Station,2F - Two Bedroom,2-519,5,2,2,,1190,9/12/2025,500,,120%,2060,1.73,1822,1.53,2025-08-04,2025-09-30,58,19
Arboretum at Barber Station,2F - Two Bedroom,2-419,4,2,2,,1190,6/15/2025,500,,120%,2125,1.79,2083,1.75,2025-05-14,2025-05-21,8,0
Arboretum at Barber Station,2F - Two Bedroom,2-419,4,2,2,,1190,9/16/2025,500,,120%,2065,1.74,1827,1.54,2025-08-21,2025-10-16,57,31
Arboretum at Barber Station,Two Bedroom,2-219,2,2,2,,1190,9/11/2024,500,,120%,2090,1.76,2090,1.76,2024-08-09,2024-10-18,71,38
Arboretum at Barber Station,Two Bedroom,2-201,2,2,2,,1190,1/21/2025,500,,120%,2105,1.77,2105,1.77,2024-10-11,2025-02-12,125,23
Arboretum at Barber Station,Two Bedroom,2-401,4,2,2,,1190,11/27/2023,500,,120%,2000,1.68,1769,1.49,2023-09-20,2024-01-24,127,59
Arboretum at Barber Station,Two Bedroom,2-401,4,2,2,,1190,4/3/2025,500,,120%,2125,1.79,2125,1.79,2025-02-25,2025-04-18,53,16
Arboretum at Barber Station,2F - Two Bedroom,2-301,3,2,2,,1190,9/11/2024,500,,120%,2225,1.87,1968,1.65,2024-05-30,2024-10-09,133,29
Arboretum at Barber Station,2F - Two Bedroom,2-301,3,2,2,,1190,10/14/2025,500,,120%,1965,1.65,1738,1.46,2025-09-06,2025-10-30,55,17
Arboretum at Barber Station,2F - Two Bedroom,2-301,3,2,2,,1190,6/12/2026,500,,120%,2125,1.79,2125,1.79,2026-05-03,2026-05-04,2,0
Arboretum at Barber Station,Two Bedroom,2-319,3,2,2,,1190,8/29/2023,300,,120%,2278,1.91,2278,1.91,2023-08-29,2023-08-30,2,2
Arboretum at Barber Station,Two Bedroom,2-501,5,2,2,,1190,8/29/2023,300,,120%,2725,2.29,2725,2.29,2023-08-29,2023-08-30,2,2
Arboretum at Barber Station,2D - Two Bedroom,1-409,4,2,2,,1210,12/13/2023,500,,120%,1925,1.59,1703,1.41,2023-12-01,2024-02-08,70,58
Arboretum at Barber Station,2D - Two Bedroom,1-409,4,2,2,,1210,7/28/2025,500,,120%,2040,1.69,1804,1.49,2025-07-12,2025-10-18,99,83
Arboretum at Barber Station,2D - Two Bedroom,1-509,5,2,2,,1210,4/23/2024,500,,120%,1997,1.65,1766,1.46,2023-06-26,2024-02-24,244,0
Arboretum at Barber Station,2D - Two Bedroom,1-509,5,2,2,,1210,3/8/2025,500,,120%,2325,1.92,2325,1.92,2025-02-04,2025-02-07,4,0
Arboretum at Barber Station,2D - Two Bedroom,1-509,5,2,2,,1210,7/28/2025,500,,120%,2185,1.81,1933,1.6,2025-07-09,2025-09-05,59,40
Arboretum at Barber Station,Two Bedroom,1-309,3,2,2,,1210,6/20/2023,500,,120%,1799,1.49,1591,1.31,,2024-01-12,,
